,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
70,en,POTUS,1349149096909668363,True,1436848476386734085,"We find strength in broken places. We find light in the darkness. And we find purpose to repair, renew, and rebuild. https://t.co/wrqni5Lr8Q",[],[],[],[],USA,We find strength in broken places  We find light in the darkness  And we find purpose to repair  renew  and rebuild  https   t co wrqni5Lr8Q,2021-09-12 00:00:00
71,en,POTUS,1349149096909668363,True,1436829506627686405,It is always an honor to stop by the Shanksville Volunteer Fire Company. These women and men are the very best this nation has to offer. https://t.co/CV2QHxCwig,[],[],[],[],USA,It is always an honor to stop by the Shanksville Volunteer Fire Company  These women and men are the very best this nation has to offer  https   t co CV2QHxCwig,2021-09-11 23:00:00
72,en,POTUS,1349149096909668363,True,1436773270674714627,"We honor those lives lost on Flight 93 on that dark day in history 20 years ago. No matter how much time has passed, these commemorations bring everything painfully back for their loved ones.

Your courage gives us courage. https://t.co/MzXiTba13t",[],[],[],[],USA,We honor those lives lost on Flight 93 on that dark day in history 20 years ago  No matter how much time has passed  these commemorations bring everything painfully back for their loved ones Your courage gives us courage  https   t co MzXiTba13t,2021-09-11 19:00:00
73,en,POTUS,1349149096909668363,True,1436724236945592321,"We never forget.

We never forget the children who have grown up without parents. Parents who have suffered without children. Husbands and wives who had to find a way forward without their partners. Brothers, sisters, loved ones.

Jill and I hold you close in our hearts. https://t.co/ydppFkpV4y",[],[],[],[],USA,We never forget We never forget the children who have grown up without parents  Parents who have suffered without children  Husbands and wives who had to find a way forward without their partners  Brothers  sisters  loved ones Jill and I hold you close in our hearts  https   t co ydppFkpV4y,2021-09-11 16:00:00
74,en,POTUS,1349149096909668363,True,1436493580063936512,"To the Republicans who think the new vaccine requirements are an overreach: have at it.
 
The health of the American people isn’t a game — and it’s time you stop treating it like one. https://t.co/kvJdgwAj9T",[],[],[],[],USA,To the Republicans who think the new vaccine requirements are an overreach  have at it  The health of the American people isn’t a game — and it’s time you stop treating it like one  https   t co kvJdgwAj9T,2021-09-11 01:00:00
75,en,POTUS,1349149096909668363,True,1436444392584253442,"20 years after September 11, 2001, we commemorate the 2,977 lives we lost and honor those who risked and gave their lives. As we saw in the days that followed, unity is our greatest strength. It’s what makes us who we are — and we can’t forget that. https://t.co/WysK8m3LAb",[],[],[],[],USA,20 years after September 11  2001  we commemorate the 2 977 lives we lost and honor those who risked and gave their lives  As we saw in the days that followed  unity is our greatest strength  It’s what makes us who we are — and we can’t forget that  https   t co WysK8m3LAb,2021-09-10 22:00:00
76,en,POTUS,1349149096909668363,True,1436415127247540225,"This morning, the First Lady and I stopped by Brookland Middle School here in Washington, D.C. As students head back to school around the country, my Administration is committed to doing all we can to help keep them safe from COVID-19 in the classroom. https://t.co/vzmWdrRc2W",[],[],[],[],USA,This morning  the First Lady and I stopped by Brookland Middle School here in Washington  D C  As students head back to school around the country  my Administration is committed to doing all we can to help keep them safe from COVID 19 in the classroom  https   t co vzmWdrRc2W,2021-09-10 20:00:00
77,en,POTUS,1349149096909668363,True,1436366944886837260,"My message to unvaccinated Americans is this: What more is there to wait for? What more do you need to see?

We have made the vaccinations free, safe, and convenient. The vaccine has FDA approval. Over 200 million Americans have gotten at least one shot.

Do the right thing.",[],[],[],[],USA,My message to unvaccinated Americans is this  What more is there to wait for  What more do you need to see We have made the vaccinations free  safe  and convenient  The vaccine has FDA approval  Over 200 million Americans have gotten at least one shot Do the right thing ,2021-09-10 17:00:00
78,en,POTUS,1349149096909668363,True,1436334795274002436,Tune in as the First Lady and I deliver remarks on how the Administration is helping keep students safe in classrooms. https://t.co/ILoqRHFtBw,[],[],[],['https://t.co/ILoqRHFtBw'],USA,Tune in as the First Lady and I deliver remarks on how the Administration is helping keep students safe in classrooms  https   t co ILoqRHFtBw,2021-09-10 14:00:00
79,en,POTUS,1349149096909668363,True,1436323810886754313,We are going to protect the vaccinated workers from unvaccinated coworkers. https://t.co/QMuEz9ynis,[],[],[],[],USA,We are going to protect the vaccinated workers from unvaccinated coworkers  https   t co QMuEz9ynis,2021-09-10 14:00:00
80,en,POTUS,1349149096909668363,True,1436140024702046209,"We have the tools to combat COVID-19. If we can come together as a country and use them, we can reduce the number of unvaccinated Americans, decrease hospitalizations and deaths, and allow our children to go to school safely. https://t.co/cBon9sEn9Z",[],[],[],[],USA,We have the tools to combat COVID 19  If we can come together as a country and use them  we can reduce the number of unvaccinated Americans  decrease hospitalizations and deaths  and allow our children to go to school safely  https   t co cBon9sEn9Z,2021-09-10 02:00:00
81,en,POTUS,1349149096909668363,True,1436117164025696256,"As we fight COVID-19 here at home, we need to continue our efforts overseas.

We are proud to have donated nearly 140 million vaccines and have started to ship an additional 500 million — more than all other countries combined.

That’s American leadership on the global stage.",[],[],[],[],USA,As we fight COVID 19 here at home  we need to continue our efforts overseas We are proud to have donated nearly 140 million vaccines and have started to ship an additional 500 million — more than all other countries combined That’s American leadership on the global stage ,2021-09-10 00:00:00
82,en,POTUS,1349149096909668363,True,1436095993330737156,"Today, I laid out my new plan to combat COVID-19 and boost vaccinations. Watch as Press Secretary Jen Psaki breaks it down: https://t.co/SJnjdfIjsA",[],[],[],[],USA,Today  I laid out my new plan to combat COVID 19 and boost vaccinations  Watch as Press Secretary Jen Psaki breaks it down  https   t co SJnjdfIjsA,2021-09-09 23:00:00
83,en,POTUS,1349149096909668363,True,1436092049623863301,"The Transportation Safety Administration will double the fines on travelers who refuse to mask.  

If you break the rules, be prepared to pay.",[],[],[],[],USA,The Transportation Safety Administration will double the fines on travelers who refuse to mask   If you break the rules  be prepared to pay ,2021-09-09 22:00:00
84,en,POTUS,1349149096909668363,True,1436088275630952455,"In order to better detect and control the Delta variant, I am taking steps to make testing more available, affordable, and convenient.

I will use the Defense Production Act to increase production of rapid tests — including those you can use at home.",[],[],[],[],USA,In order to better detect and control the Delta variant  I am taking steps to make testing more available  affordable  and convenient I will use the Defense Production Act to increase production of rapid tests — including those you can use at home ,2021-09-09 22:00:00
