,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
454,en,1436047103873232906,1349149096909668363, POTUS Yeah sure is that s why between gas increase and food increase and everything else Barley can get by,1440753506579738630,False, POTUS Yeah sure is that s why between gas increase and food increase and everything else Barley can get by,2021-09-22T19:02:58.000Z,USA,@POTUS Yeah sure is that's why between gas increase and food increase and everything else Barley can get by,[],[],['POTUS'],[]
455,en,1436047103873232906,1349149096909668363, POTUS Sr  I have not idea where this numbers are coming from as a displaced military spouse I am STILL WAITING for unemployment to answer my calls or approve my claim since July it’s September…  GeorgiaDOL   Butler4GA,1440405645681856519,False, POTUS Sr  I have not idea where this numbers are coming from as a displaced military spouse I am STILL WAITING for unemployment to answer my calls or approve my claim since July it’s September…  GeorgiaDOL   Butler4GA,2021-09-21T20:00:42.000Z,USA,@POTUS Sr. I have not idea where this numbers are coming from as a displaced military spouse I am STILL WAITING for unemployment to answer my calls or approve my claim since July it’s September… @GeorgiaDOL  @Butler4GA,[],[],['POTUS'],['https://t.co/ioJsVDQyP8']
456,en,1436047103873232906,1349149096909668363, POTUS Are you looking For Logo Design   design a business logo design logodesign  businesslogo  real estate  brandlogo  logo design  versatilelogohttps   t co ZG1GJaUakg,1439703406793224193,False, POTUS Are you looking For Logo Design   design a business logo design logodesign  businesslogo  real estate  brandlogo  logo design  versatilelogohttps   t co ZG1GJaUakg,2021-09-19T21:30:15.000Z,USA,"@POTUS Are you looking For Logo Design? 
#design_a_business_logo_design
#logodesign #businesslogo #real_estate #brandlogo #logo_design #versatilelogo
https://t.co/ZG1GJaUakg",[],"['design_a_business_logo_design', 'logodesign', 'businesslogo', 'real_estate']",['POTUS'],['https://t.co/LW7OEcX3ra']
457,en,1436047103873232906,1349149096909668363, RealBarackObame  POTUS I want in sleepy Joe’s lobby,1438904463306207232,False, RealBarackObame  POTUS I want in sleepy Joe’s lobby,2021-09-17T16:35:32.000Z,USA,@RealBarackObame @POTUS I want in sleepy Joe’s lobby,[],[],"['RealBarackObame', 'POTUS']",[]
458,en,1436047103873232906,1349149096909668363, POTUS Has nothing to do with ending pandemic,1438903447684845585,False, POTUS Has nothing to do with ending pandemic,2021-09-17T16:31:30.000Z,USA,@POTUS Has nothing to do with ending pandemic,[],[],['POTUS'],[]
459,en,1436047103873232906,1349149096909668363, DeeGrimes97  POTUS Because it never was,1438800540838862848,False, DeeGrimes97  POTUS Because it never was,2021-09-17T09:42:35.000Z,USA,@DeeGrimes97 @POTUS Because it never was,[],[],"['DeeGrimes97', 'POTUS']",[]
460,en,1436047103873232906,1349149096909668363, me71595840  An alien boi  POTUS Warehouse is good,1438800010548858882,False, me71595840  An alien boi  POTUS Warehouse is good,2021-09-17T09:40:28.000Z,USA,@me71595840 @An_alien_boi @POTUS Warehouse is good,[],[],"['me71595840', 'An_alien_boi', 'POTUS']",[]
461,en,1436047103873232906,1349149096909668363, CrazyDo99917732  lackey chip  POTUS Trump was much better,1438799489653936132,False, CrazyDo99917732  lackey chip  POTUS Trump was much better,2021-09-17T09:38:24.000Z,USA,@CrazyDo99917732 @lackey_chip @POTUS Trump was much better,[],[],"['CrazyDo99917732', 'lackey_chip', 'POTUS']",[]
462,en,1436047103873232906,1349149096909668363, MBabalon  lackey chip  POTUS Yes idk why black people voted for this guy,1438799389439504386,False, MBabalon  lackey chip  POTUS Yes idk why black people voted for this guy,2021-09-17T09:38:00.000Z,USA,@MBabalon @lackey_chip @POTUS Yes idk why black people voted for this guy,[],[],"['MBabalon', 'lackey_chip', 'POTUS']",[]
463,en,1436047103873232906,1349149096909668363, POTUS When you see leader  you know  President Biden is a real and true leader ,1438516025046159365,False, POTUS When you see leader  you know  President Biden is a real and true leader ,2021-09-16T14:52:01.000Z,USA,"@POTUS When you see leader, you know. President Biden is a real and true leader.",[],[],['POTUS'],[]
464,en,1435745867747708929,1349149096909668363, POTUS The Cuban Family in the process of family reunification asks for help  We need the Embassy in Cuba working at 100 percent  It s too much suffering for us who are far from those we love  ConsularServicesInCuba BobMenendez  POTUS USSupremeCourt USEmbCuba https   t co z9TAbysFI9,1440362013180383248,False, POTUS The Cuban Family in the process of family reunification asks for help  We need the Embassy in Cuba working at 100 percent  It s too much suffering for us who are far from those we love  ConsularServicesInCuba BobMenendez  POTUS USSupremeCourt USEmbCuba https   t co z9TAbysFI9,2021-09-21T17:07:19.000Z,USA,"@POTUS The Cuban Family in the process of family reunification asks for help. We need the Embassy in Cuba working at 100 percent. It's too much suffering for us who are far from those we love.
#ConsularServicesInCuba
@BobMenendez @POTUS
@USSupremeCourt
@USEmbCuba https://t.co/z9TAbysFI9",[],[],['POTUS'],['https://t.co/3EzgVi9faq']
465,en,1435745867747708929,1349149096909668363, POTUS May the love and compassion fill our hearts India  tuesdaymotivations,1440220197579755528,False, POTUS May the love and compassion fill our hearts India  tuesdaymotivations,2021-09-21T07:43:47.000Z,USA,"@POTUS May the love and compassion fill our hearts
#India 
#tuesdaymotivations",[],"['India', 'tuesdaymotivations']",['POTUS'],[]
466,en,1435745867747708929,1349149096909668363, POTUS Dear Mr President Greetings I am  from Ethiopia   I know before you and all Americans stands on be sides of civilians and good governance  I don t now how you stands for terrorist group TPLF       we all Ethiopians  110 000 000   Asks you to Recheck your view  and decision     ,1439811905456070657,False, POTUS Dear Mr President Greetings I am  from Ethiopia   I know before you and all Americans stands on be sides of civilians and good governance  I don t now how you stands for terrorist group TPLF       we all Ethiopians  110 000 000   Asks you to Recheck your view  and decision     ,2021-09-20T04:41:23.000Z,USA,"@POTUS Dear Mr President,Greetings 
I am  from Ethiopia , 
I know before you and all Americans stands on be sides of civilians and good governance, I don't now how you stands for terrorist group TPLF?????, we all Ethiopians (110,000,000)  Asks you to Recheck your view  and decision !!!!",[],[],['POTUS'],['https://t.co/UusZEdOdNE']
467,en,1435745867747708929,1349149096909668363, POTUS  Yotuel007 Today Reagan is missed  you remind me of Carter when more than 130 000 Cubans left their homeland and nothing happened  Castro remained in power ,1439527812948533251,False, POTUS  Yotuel007 Today Reagan is missed  you remind me of Carter when more than 130 000 Cubans left their homeland and nothing happened  Castro remained in power ,2021-09-19T09:52:30.000Z,USA,"@POTUS @Yotuel007 Today Reagan is missed, you remind me of Carter when more than 130,000 Cubans left their homeland and nothing happened. Castro remained in power.",[],[],"['POTUS', 'Yotuel007']",['https://t.co/wb8jHLJBBY']
468,en,1435745867747708929,1349149096909668363, POTUS check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,1438652509321515011,False, POTUS check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,2021-09-16T23:54:21.000Z,USA,"@POTUS check this out

https://t.co/2vXtjjSMzz

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth  #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising
#etsy #shopify #amazon #ebay #photography #cryptocurrency #marketing",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid', 'womenshistorymonth']",['POTUS'],"['https://t.co/2vXtjjSMzz', 'https://t.co/R4OUtwhc5R']"
469,en,1435727040414687234,1349149096909668363, POTUS Really    Did the unions have any say over your “mandate ”,1439423373453533190,False, POTUS Really    Did the unions have any say over your “mandate ”,2021-09-19T02:57:30.000Z,USA,@POTUS Really!?  Did the unions have any say over your “mandate?”,[],[],['POTUS'],[]
470,en,1435727040414687234,1349149096909668363, POTUS  YAFBiden  POTUS  PublishERA as  28thAmd    gt It’s a BIG Fg deal to 51  of pop  amp  45 millionwho voted 4 you  amp   VP Keep campaign promise   kamalalopez on  ERA  ratified on 1 27 20  https   t co fXSq8Rxy7S  amp  her doc  EqualMeansEqual https   t co uVl4cq7WTSSTOP BLOCKING ERA   WM2021,1439256586858401795,False, POTUS  YAFBiden  POTUS  PublishERA as  28thAmd    gt It’s a BIG Fg deal to 51  of pop  amp  45 millionwho voted 4 you  amp   VP Keep campaign promise   kamalalopez on  ERA  ratified on 1 27 20  https   t co fXSq8Rxy7S  amp  her doc  EqualMeansEqual https   t co uVl4cq7WTSSTOP BLOCKING ERA   WM2021,2021-09-18T15:54:45.000Z,USA,"@POTUS @YAFBiden @POTUS #PublishERA as #28thAmd 📜--&gt;It’s a BIG Fg deal to 51% of pop &amp; 45 million♀️who voted 4 you &amp; @VP Keep campaign promise!💥 @kamalalopez on #ERA  ratified on 1/27/20! https://t.co/fXSq8Rxy7S &amp; her doc 🎬@EqualMeansEqual https://t.co/uVl4cq7WTS
STOP BLOCKING ERA! #WM2021🧵","['🎬', '💥', '🧵', '♀️', '📜']","['PublishERA', '28thAmd']","['POTUS', 'YAFBiden', 'POTUS']",['https://t.co/sPj5XHRPvS']
471,en,1435727040414687234,1349149096909668363, POTUS Mr  presidentAmerican power lost Long time UN organization soon reform by China Russia Turkish India no in moor by American British Europe,1439027028964093957,False, POTUS Mr  presidentAmerican power lost Long time UN organization soon reform by China Russia Turkish India no in moor by American British Europe,2021-09-18T00:42:34.000Z,USA,"@POTUS Mr @president
American power lost Long time UN organization soon reform by China Russia Turkish India no in moor by American British Europe",[],[],"['POTUS', 'President']",['https://t.co/9f0iRpqvY8']
472,en,1435727040414687234,1349149096909668363, POTUS check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,1438652526488784898,False, POTUS check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,2021-09-16T23:54:25.000Z,USA,"@POTUS check this out

https://t.co/2vXtjjSMzz

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth  #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising
#etsy #shopify #amazon #ebay #photography #cryptocurrency #marketing",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid', 'womenshistorymonth']",['POTUS'],"['https://t.co/2vXtjjSMzz', 'https://t.co/gKqeeNiZ4O']"
473,en,1435727040414687234,1349149096909668363, POTUS Ask yourself what Joe has to gain by promoting labor unions ,1438586630227513344,False, POTUS Ask yourself what Joe has to gain by promoting labor unions ,2021-09-16T19:32:34.000Z,USA,@POTUS Ask yourself what Joe has to gain by promoting labor unions.,[],[],['POTUS'],[]
474,en,1435279637437890560,1349149096909668363, POTUS  daniell88241797 You re an idiot  You make shit up and you are the worst president ever  Can t wait till you re gone ,1439375575844638723,False, POTUS  daniell88241797 You re an idiot  You make shit up and you are the worst president ever  Can t wait till you re gone ,2021-09-18T23:47:34.000Z,USA,@POTUS @daniell88241797 You're an idiot. You make shit up and you are the worst president ever. Can't wait till you're gone.,[],[],"['POTUS', 'daniell88241797']",[]
475,en,1435279637437890560,1349149096909668363, POTUS Wollo ppl besieged by TPLF invading forces are in immediate need of emergency food amp  medical help  Stand for  the people of Wollo who are in desperate situations   Amhara amp  Afar regions are bleeding by  AtrocitiesbyTPLF   UrgentHelptoWollo Reuters  AJEnglish  BBCWorld  nytimes,1438908405289299973,False, POTUS Wollo ppl besieged by TPLF invading forces are in immediate need of emergency food amp  medical help  Stand for  the people of Wollo who are in desperate situations   Amhara amp  Afar regions are bleeding by  AtrocitiesbyTPLF   UrgentHelptoWollo Reuters  AJEnglish  BBCWorld  nytimes,2021-09-17T16:51:12.000Z,USA,"@POTUS Wollo ppl besieged by TPLF invading forces are in immediate need of emergency food&amp; medical help. Stand for  the people of Wollo who are in desperate situations.  Amhara&amp; Afar regions are bleeding by #AtrocitiesbyTPLF  #UrgentHelptoWollo
@Reuters @AJEnglish @BBCWorld @nytimes",[],[],['POTUS'],['https://t.co/r5s0WALy73']
