,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi,text_es
320,en,1441071503332634633,1318088344060915712, DineshTarakCult Hollywood movies picturisation kuda ilane untadi max  Reason telidu may be shoot chesina gear verey untademo  anduke stunt sequences matrame ah aspect ratio lo unnai,1441072341304307713,False, DineshTarakCult Hollywood movies picturisation kuda ilane untadi max  Reason telidu may be shoot chesina gear verey untademo  anduke stunt sequences matrame ah aspect ratio lo unnai,2021-09-23T16:09:54.000Z,USA,"@DineshTarakCult Hollywood movies picturisation kuda ilane untadi max. Reason telidu may be shoot chesina gear verey untademo, anduke stunt sequences matrame ah aspect ratio lo unnai",[],[],['DineshTarakCult'],['https://t.co/fExDK9wro1'],,
321,en,1441071494180786176,1227447993110073344, JohnJustL My guy ,1441071940043776002,True, JohnJustL My guy ,2021-09-23T16:08:18.000Z,USA,@JohnJustL My guy 💯💯,['💯'],[],['JohnJustL'],[],,
322,en,1441071473473564677,215754710, lilchilimama I’ll try another spot tomorrow lol,1441081424673579009,False, lilchilimama I’ll try another spot tomorrow lol,2021-09-23T16:46:00.000Z,USA,@lilchilimama I’ll try another spot tomorrow lol,[],[],['lilchilimama'],[],,
323,en,1441071473473564677,215754710, luchhhiiii Right lol   I’m sorry you got a sucky coffee ,1441080930320457728,False, luchhhiiii Right lol   I’m sorry you got a sucky coffee ,2021-09-23T16:44:02.000Z,USA,@luchhhiiii Right lol!! I’m sorry you got a sucky coffee :(,[':('],[],['luchhhiiii'],[],,
324,en,1441071473473564677,215754710, lilchilimama Fr  I catch some shots sitting there sometimes  amp  im like who is this     like shouldve just gave it to someone for free if ya was gonna waste it ,1441073472415809542,False, lilchilimama Fr  I catch some shots sitting there sometimes  amp  im like who is this     like shouldve just gave it to someone for free if ya was gonna waste it ,2021-09-23T16:14:24.000Z,USA,@lilchilimama Fr! I catch some shots sitting there sometimes &amp; im like who is this!? 🤨  like shouldve just gave it to someone for free if ya was gonna waste it!,['🤨'],[],['lilchilimama'],['https://t.co/fH42xyWY9O'],,
325,en,1441071473473564677,215754710, luchhhiiii that’s just rude lol  who wna pay for some bitter ass dead shots  ,1441073173139804168,False, luchhhiiii that’s just rude lol  who wna pay for some bitter ass dead shots  ,2021-09-23T16:13:12.000Z,USA,"@luchhhiiii that’s just rude lol, who wna pay for some bitter ass dead shots? 🥲",['🥲'],[],['luchhhiiii'],[],,
326,en,1441071473473564677,215754710, lilchilimama  if I shot gets left at work I dump it cause someone else probably gonna be dumb and use it   Super sad cause I woke up actually craving a iced coffee  amp  they really did me like that ,1441072287277486087,False, lilchilimama  if I shot gets left at work I dump it cause someone else probably gonna be dumb and use it   Super sad cause I woke up actually craving a iced coffee  amp  they really did me like that ,2021-09-23T16:09:41.000Z,USA,@lilchilimama 🤢🤮 if I shot gets left at work I dump it cause someone else probably gonna be dumb and use it): Super sad cause I woke up actually craving a iced coffee &amp; they really did me like that 😩,"['🤮', '🤢', '😩']",[],['lilchilimama'],['https://t.co/oK6ZxhNwfV'],,
327,en,1441071473473564677,215754710, luchhhiiii Yuck or when they let them sit to die ,1441071762981146629,False, luchhhiiii Yuck or when they let them sit to die ,2021-09-23T16:07:36.000Z,USA,@luchhhiiii Yuck or when they let them sit to die 😖,['😖'],[],['luchhhiiii'],[],,
328,en,1441071383535042565,787410007, bstockus You should have moved a little further north ,1441089569298944020,False, bstockus You should have moved a little further north ,2021-09-23T17:18:22.000Z,USA,@bstockus You should have moved a little further north!,[],[],['bstockus'],[],,
329,en,1441071383535042565,787410007,5  What I love is that my insurance plan still gets to decide what s  enough  for me even though I m paying full price for everything  They allot me a certain number of visits to physical therapy based on what they  think  I need despite not paying a dime   rant,1441071390937915403,False,5  What I love is that my insurance plan still gets to decide what s  enough  for me even though I m paying full price for everything  They allot me a certain number of visits to physical therapy based on what they  think  I need despite not paying a dime   rant,2021-09-23T16:06:08.000Z,USA,"5/ What I love is that my insurance plan still gets to decide what's ""enough"" for me even though I'm paying full-price for everything. They allot me a certain number of visits to physical therapy based on what they *think* I need despite not paying a dime. /rant",[],[],[],['https://t.co/ti1RM3aeKs'],,
330,en,1441071383535042565,787410007,4  Now I regularly talk myself out of going to the doctor because  200 is a lot to find out you have a cold or that you need to start going to physical therapy  It s ridiculous ,1441071389075591169,False,4  Now I regularly talk myself out of going to the doctor because  200 is a lot to find out you have a cold or that you need to start going to physical therapy  It s ridiculous ,2021-09-23T16:06:07.000Z,USA,4/ Now I regularly talk myself out of going to the doctor because $200 is a lot to find out you have a cold or that you need to start going to physical therapy. It's ridiculous.,[],[],[],['https://t.co/eHKbChaNgC'],,
331,en,1441071383535042565,787410007,3  For my own mental well being  I m trying to re frame our plan as insurance for catastrophic medical issues  but it s just so jarring when our health insurance used to include things like  30 co pays for regular doctor visits and reasonably priced prescriptions ,1441071386588557313,False,3  For my own mental well being  I m trying to re frame our plan as insurance for catastrophic medical issues  but it s just so jarring when our health insurance used to include things like  30 co pays for regular doctor visits and reasonably priced prescriptions ,2021-09-23T16:06:07.000Z,USA,"3/ For my own mental well-being, I'm trying to re-frame our plan as insurance for catastrophic medical issues, but it's just so jarring when our health insurance used to include things like $30 co-pays for regular doctor visits and reasonably-priced prescriptions.",[],[],[],['https://t.co/b0BFVKV0LM'],,
332,en,1441071383535042565,787410007,2  Any other appointments are out of pocket at  full cost  until we meet a  6 000 deductible on top of the premiums  So only after we ve spent nearly  22 000    does our insurance actually start doing anything for us  and then it completely resets in the next calendar year ,1441071385065967618,False,2  Any other appointments are out of pocket at  full cost  until we meet a  6 000 deductible on top of the premiums  So only after we ve spent nearly  22 000    does our insurance actually start doing anything for us  and then it completely resets in the next calendar year ,2021-09-23T16:06:06.000Z,USA,"2/ Any other appointments are out of pocket at *full cost* until we meet a $6,000 deductible on top of the premiums. So only after we've spent nearly $22,000(!) does our insurance actually start doing anything for us, and then it completely resets in the next calendar year.",[],[],[],['https://t.co/L3uXb4Nho7'],,
333,en,1441071303952412674,1354435650183966721, alvaj0ta Today is only going to get spicier ,1441073192488116225,False, alvaj0ta Today is only going to get spicier ,2021-09-23T16:13:17.000Z,USA,@alvaj0ta Today is only going to get spicier 😈,['😈'],[],['alvaj0ta'],[],,
334,en,1441071223694262272,1264504609202003969, amp  of course  we should include this masterpiece  it looks so cool  esp the water s reflection    jay s pose  amp  facial eressions were really appropriate  IDK HUHU I JUST LOVE EVERY SINGLE THING IN THIS SHOT  https   t co k5N5yW1wB7,1441083270809014274,False, amp  of course  we should include this masterpiece  it looks so cool  esp the water s reflection    jay s pose  amp  facial eressions were really appropriate  IDK HUHU I JUST LOVE EVERY SINGLE THING IN THIS SHOT  https   t co k5N5yW1wB7,2021-09-23T16:53:20.000Z,USA,"&amp; of course, we should include this masterpiece. it looks so cool (esp the water's reflection) + jay's pose &amp; facial expressions were really appropriate. IDK HUHU I JUST LOVE EVERY SINGLE THING IN THIS SHOT 😭✨ https://t.co/k5N5yW1wB7","['😭', '✨', 'xp']",[],[],['https://t.co/FHNG5fTfvF'],,
335,en,1441071223694262272,1264504609202003969,for these photos  i love the colors  tone  position  details  etc  idk how to elain it but i really feel like there s a connection between these shots like the emotions or the message that they are trying to convey  https   t co 48FD3iTFY1,1441077126136942598,False,for these photos  i love the colors  tone  position  details  etc  idk how to elain it but i really feel like there s a connection between these shots like the emotions or the message that they are trying to convey  https   t co 48FD3iTFY1,2021-09-23T16:28:55.000Z,USA,"for these photos, i love the colors, tone, position, details, etc. idk how to explain it but i really feel like there's a connection between these shots like the emotions or the message that they are trying to convey? https://t.co/48FD3iTFY1",['xp'],[],[],['https://t.co/kty9nzqVNo'],,
336,en,1441071223694262272,1264504609202003969,i love the complexity of this picture and how it emphasizes the colors  black and white  i also love sunghoon s gaze here  it looks extremely intricate but also simple at the same time    https   t co UvBCkrlXYH,1441074898382692366,False,i love the complexity of this picture and how it emphasizes the colors  black and white  i also love sunghoon s gaze here  it looks extremely intricate but also simple at the same time    https   t co UvBCkrlXYH,2021-09-23T16:20:04.000Z,USA,"i love the complexity of this picture and how it emphasizes the colors, black and white. i also love sunghoon's gaze here. it looks extremely intricate but also simple at the same time??? https://t.co/UvBCkrlXYH",[],[],[],['https://t.co/tP1ZCiTcTO'],,
337,en,1441071223694262272,1264504609202003969,jungwon s intense gaze  amp  hair got me    the colors definitely matched  won s clothes  amp  the background    the water s reflection     chef s kiss   https   t co bDgV6Kj5md,1441072402880819204,False,jungwon s intense gaze  amp  hair got me    the colors definitely matched  won s clothes  amp  the background    the water s reflection     chef s kiss   https   t co bDgV6Kj5md,2021-09-23T16:10:09.000Z,USA,jungwon's intense gaze &amp; hair got me ✋ + the colors definitely matched (won's clothes &amp; the background) + the water's reflection =  *chef's kiss* 🤌 https://t.co/bDgV6Kj5md,"['✋', '🤌']",[],[],['https://t.co/FwU5TTEEn7'],,
338,en,1441071063362940928,4190462314,This asshole thinks he can fool people but most people see right through the idiot  It has nothing to do with freedom but it does have something to do with trumpism  QAnon  and conservatism etc  You should be demoted and fired because your not smart enough  to lead our soldiers ,1441071068521848833,False,This asshole thinks he can fool people but most people see right through the idiot  It has nothing to do with freedom but it does have something to do with trumpism  QAnon  and conservatism etc  You should be demoted and fired because your not smart enough  to lead our soldiers ,2021-09-23T16:04:51.000Z,USA,"This asshole thinks he can fool people but most people see right through the idiot. It has nothing to do with freedom but it does have something to do with trumpism, QAnon, and conservatism etc. You should be demoted and fired because your not smart enough  to lead our soldiers.",[],[],[],['https://t.co/ytxbFhlB7q'],,
339,en,1441071039010656260,350666628, kitty marcelly Lmao  Beer is just a good combo to me lol  Redbull never fail ,1441076279978049544,False, kitty marcelly Lmao  Beer is just a good combo to me lol  Redbull never fail ,2021-09-23T16:25:33.000Z,USA,@kitty_marcelly Lmao. Beer is just a good combo to me lol. Redbull never fail!,[],[],['kitty_marcelly'],[],,
340,en,1441071039010656260,350666628, Wit  knee The beer I get  but red bull chaser be hella good  amp  I be needing that shit ,1441074807504703488,False, Wit  knee The beer I get  but red bull chaser be hella good  amp  I be needing that shit ,2021-09-23T16:19:42.000Z,USA,@Wit__knee The beer I get 😂😂 but red bull chaser be hella good &amp; I be needing that shit 😭,"['😭', '😂']",[],['Wit__knee'],[],,
341,en,1441071039010656260,350666628, Wit  knee The judgment is final https   t co 7BnP2GHoqp,1441073608382554120,False, Wit  knee The judgment is final https   t co 7BnP2GHoqp,2021-09-23T16:14:56.000Z,USA,@Wit__knee The judgment is final https://t.co/7BnP2GHoqp,[],[],['Wit__knee'],[],,
342,en,1441071039010656260,350666628, IGotN0Chill Lmaooo  Don’t judge me man,1441073039366569987,False, IGotN0Chill Lmaooo  Don’t judge me man,2021-09-23T16:12:41.000Z,USA,@IGotN0Chill Lmaooo! Don’t judge me man,[],[],['IGotN0Chill'],[],,
343,en,1441071039010656260,350666628, Wit  knee Oh yeah you def Whiteknee now ,1441072682523578370,False, Wit  knee Oh yeah you def Whiteknee now ,2021-09-23T16:11:16.000Z,USA,@Wit__knee Oh yeah you def Whiteknee now 🤣🤣🤣,['🤣'],[],['Wit__knee'],[],,
344,en,1441071039010656260,350666628, IGotN0Chill  wtf is wrong with jager lmao,1441072095082041344,False, IGotN0Chill  wtf is wrong with jager lmao,2021-09-23T16:08:55.000Z,USA,@IGotN0Chill 😅😅 wtf is wrong with jager lmao,['😅'],[],['IGotN0Chill'],[],,
345,en,1441071039010656260,350666628, Wit  knee Prolly be drinking Jaeger too ,1441071904165617665,False, Wit  knee Prolly be drinking Jaeger too ,2021-09-23T16:08:10.000Z,USA,@Wit__knee Prolly be drinking Jaeger too 🤣🤣,['🤣'],[],['Wit__knee'],[],,
346,en,1441071039010656260,350666628, IGotN0Chill  Forget all of y’all  ,1441071744673013760,False, IGotN0Chill  Forget all of y’all  ,2021-09-23T16:07:32.000Z,USA,@IGotN0Chill 😂😂😂 Forget all of y’all!!,['😂'],[],['IGotN0Chill'],[],,
347,en,1441071039010656260,350666628, Wit  knee   Yo name from now on shall be Whiteknee ,1441071472227721216,False, Wit  knee   Yo name from now on shall be Whiteknee ,2021-09-23T16:06:27.000Z,USA,@Wit__knee 🤣🤣🤣🤣. Yo name from now on shall be Whiteknee 🤣,['🤣'],[],['Wit__knee'],[],,
348,en,1441070948292071425,325044863, JamesPalmerTV  gmfb That s an impressive boot right there  James ,1441077878754529283,False, JamesPalmerTV  gmfb That s an impressive boot right there  James ,2021-09-23T16:31:54.000Z,USA,"@JamesPalmerTV @gmfb That's an impressive boot right there, James.",[],[],"['JamesPalmerTV', 'gmfb']",[],,
349,en,1441070869929938946,2172922045, OnePerfectShot Kinda weird that the director of this never went on to do anything else  He just disappeared  Would’ve loved to see more of his work  He had potential ,1441071324344897537,False, OnePerfectShot Kinda weird that the director of this never went on to do anything else  He just disappeared  Would’ve loved to see more of his work  He had potential ,2021-09-23T16:05:52.000Z,USA,@OnePerfectShot Kinda weird that the director of this never went on to do anything else. He just disappeared. Would’ve loved to see more of his work. He had potential.,[],[],['OnePerfectShot'],['https://t.co/7wrePuqZ0O'],,
