,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date,text_en
400,es,LuisaAlcalde,208699970,True,1269749971529510912,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 7 de junio de 2020 https://t.co/Ed8Dbo5YYw,['8D'],['ProgramasBienestar'],[],['https://t.co/Ed8Dbo5YYw'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   7 de junio de 2020 https   t co Edbo5YYw,2020-06-07 22:00:00,
401,es,LuisaAlcalde,208699970,True,1269387640358354945,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 6 de junio de 2020 https://t.co/YQ9UjgGWuF,[],['ProgramasBienestar'],[],['https://t.co/YQ9UjgGWuF'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   6 de junio de 2020 https   t co YQ9UjgGWuF,2020-06-06 22:00:00,
402,es,LuisaAlcalde,208699970,True,1269379857407815680,"Ante el impacto del Covid sobre el desempleo, #JóvenesConstruyendoElFuturo se mantiene abierto. En actividades no esenciales, se mantiene el trabajo a distancia, desde casa. https://t.co/JwmvL6IscF",[],['JóvenesConstruyendoElFuturo'],[],[],Mexico,Ante el impacto del Covid sobre el desempleo   JóvenesConstruyendoElFuturo se mantiene abierto  En actividades no esenciales  se mantiene el trabajo a distancia  desde casa  https   t co JwmvL6IscF,2020-06-06 21:00:00,
403,es,LuisaAlcalde,208699970,True,1269025239544983552,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 5 de junio de 2020. https://t.co/Olr1rylNkw,[],['ProgramasBienestar'],[],['https://t.co/Olr1rylNkw'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   5 de junio de 2020  https   t co Olr1rylNkw,2020-06-05 22:00:00,
404,es,LuisaAlcalde,208699970,True,1268718169042059264,Mañana a las 17h en #ConferenciaBienestar https://t.co/SRuBHe2RJr,[],['ConferenciaBienestar'],[],['https://t.co/SRuBHe2RJr'],Mexico,Mañana a las 17h en  ConferenciaBienestar https   t co SRuBHe2RJr,2020-06-05 02:00:00,
405,es,LuisaAlcalde,208699970,True,1268662807748198400,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 4 de junio de 2020 https://t.co/Etnqhio1Ef,[],['ProgramasBienestar'],[],['https://t.co/Etnqhio1Ef'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   4 de junio de 2020 https   t co Etnqhio1Ef,2020-06-04 22:00:00,
406,es,LuisaAlcalde,208699970,True,1268300400928493569,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 3 de junio de 2020 https://t.co/dGEsgLskuu,[],['ProgramasBienestar'],[],['https://t.co/dGEsgLskuu'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   3 de junio de 2020 https   t co dGEsgLskuu,2020-06-03 22:00:00,
407,es,LuisaAlcalde,208699970,True,1267978508212400128,"Hoy nos reunimos con Gobernadores, Gobernadora y Jefa de Gobierno para continuar la coordinación conforme a la #NuevaNormalidad https://t.co/H9HxBV4Pv0",[],['NuevaNormalidad'],[],[],Mexico,Hoy nos reunimos con Gobernadores  Gobernadora y Jefa de Gobierno para continuar la coordinación conforme a la  NuevaNormalidad https   t co H9HxBV4Pv0,2020-06-03 01:00:00,
408,es,LuisaAlcalde,208699970,True,1267938086547107840,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 2 de junio de 2020 https://t.co/2yfaAzY6YU,[],['ProgramasBienestar'],[],['https://t.co/2yfaAzY6YU'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   2 de junio de 2020 https   t co 2yfaAzY6YU,2020-06-02 22:00:00,
409,es,LuisaAlcalde,208699970,True,1267595379018731521,"Hoy platicamos con la Junta de Coordinación Política de la Cámara de Diputados sobre la estrategia de reactivación económica del Gobierno de Mexico: 
1. Generar 2 millones de empleos. 
2. 4 millones de créditos. 
3. Apoyo a 70% de las familias. https://t.co/pX7MelJmiT",[],[],[],[],Mexico,Hoy platicamos con la Junta de Coordinación Política de la Cámara de Diputados sobre la estrategia de reactivación económica del Gobierno de Mexico  1  Generar 2 millones de empleos  2  4 millones de créditos  3  Apoyo a 70  de las familias  https   t co pX7MelJmiT,2020-06-01 23:00:00,
410,es,LuisaAlcalde,208699970,True,1267575940227317761,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 1 de junio de 2020. https://t.co/bX6WmIcj8F,[],['ProgramasBienestar'],[],['https://t.co/bX6WmIcj8F'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   1 de junio de 2020  https   t co bX6WmIcj8F,2020-06-01 22:00:00,
411,es,LuisaAlcalde,208699970,True,1267273943716675585,"La Nueva Normalidad NO implica que actividades laborales se reactivan, la reapertura dependerá del semáforo de nivel de riesgo por entidad federativa, bajo criterio de @SSalud_mx. Las actividades esenciales incluirán: construcción, minería y fabricación de equipos de transporte. https://t.co/cYGOJoGY1o",[],[],['SSalud_mx'],[],Mexico,La Nueva Normalidad NO implica que actividades laborales se reactivan  la reapertura dependerá del semáforo de nivel de riesgo por entidad federativa  bajo criterio de  SSalud mx  Las actividades esenciales incluirán  construcción  minería y fabricación de equipos de transporte  https   t co cYGOJoGY1o,2020-06-01 02:00:00,
